id_transaksi,id_warung,id_produk,tanggal,jam_transaksi,jenis,kategori,nominal,qty,metode_bayar,catatan
260BEBE4-8B0,WRG-001,PRD-001-009,2026-02-17,16:42:43,Pemasukan,Penjualan,27000.0,3.0,Transfer,
CA71CD6F-0E0,WRG-001,PRD-001-010,2025-11-03,05:50:15,Pemasukan,Penjualan,36000.0,3.0,Cash,
0CDD266D-AF4,WRG-002,PRD-002-009,2026-02-17,17:26:01,Pemasukan,Penjualan,145000.0,1.0,QRIS,
2B043FA5-184,WRG-002,PRD-002-004,2025-11-19,16:52:31,Pemasukan,Penjualan,17500.0,5.0,Transfer,
42847FF3-7BE,WRG-004,PRD-004-013,2025-10-01,12:55:52,pemasukan,Penjualan,4000.0,1.0,Cash,
2CD75CF7-D95,WRG-005,PRD-005-029,2026-02-09,,Pemasukan,Penjualan,24000.0,2.0,Cash,
66036CF2-E02,WRG-002,PRD-002-003,2025-10-11,17:37:56,pemasukan,Penjualan,22000.0,1.0,Cash,
F546D9D7-F97,WRG-002,PRD-002-009,2025-11-29,13:24:03,Pemasukan,Penjualan,145000.0,1.0,Cash,
FDB4B2FA-011,WRG-004,PRD-004-012,2025/12/05,15:21:26,Pemasukan,Penjualan,14000.0,1.0,Cash,
55AC3DF1-FFC,WRG-003,PRD-003-015,2025-10-30,11:24:11,Pemasukan,Penjualan,15000.0,3.0,Cash,
F6B84BB7-59E,WRG-003,PRD-003-013,2025-12-05,15:32:52,Pemasukan,Penjualan,15000.0,1.0,Cash,
8C906BFB-434,WRG-005,PRD-005-006,2026-03-10,08:19:50,Pemasukan,Penjualan,3500.0,1.0,Cash,
0CF02BED-B37,WRG-001,PRD-001-012,2025-11-05,18:55:25,Pemasukan,Penjualan,150000.0,2.0,Cash,
2729133B-648,WRG-003,PRD-003-015,2025-11-15,,Pemasukan,Penjualan,15000.0,3.0,QRIS,
2281A04B-638,WRG-001,PRD-001-008,2026-04-18,09:11:55,Pemasukan,Penjualan,18000.0,1.0,cash,
FB586A90-BE6,WRG-002,PRD-002-001,2026-02-27,13:28:31,Pemasukan,Penjualan,20000.0,10.0,Cash,
74D81E62-1DC,WRG-003,,2025-11-27,13:12:23,Pengeluaran,HPP,881210.0,,tunai,Beli minyak goreng 1 karton
F55180FD-DCA,WRG-002,PRD-002-024,2026-01-24,08:43:06,Pemasukan,Penjualan,21000.0,3.0,QRIS,
1F18BDF1-E37,WRG-005,PRD-005-017,2026-01-12,,Pemasukan,Penjualan,10000.0,1.0,Cash,
7564147D-8AB,WRG-005,PRD-005-026,2026-02-04,18:55:26,Pemasukan,Penjualan,8000.0,1.0,Cash,
8AC0B5BD-0C6,WRG-002,PRD-002-023,2026-03-07,07:14:25,Pemasukan,Penjualan,44000.0,2.0,QRIS,
6D7B055B-832,WRG-001,PRD-001-015,2025-11-21,08:25:02,Pemasukan,Penjualan,22000.0,1.0,QRIS,
6F5A6575-B86,WRG-004,PRD-004-007,2025-10-12,15:36:30,Pemasukan,Penjualan,8000.0,1.0,Transfer,
1B130829-739,WRG-005,PRD-005-022,2026-01-23,06:14:53,Pemasukan,Penjualan,15000.0,1.0,Cash,
4FAE442E-8DA,WRG-004,PRD-004-008,2026-02-16,06:24:27,Pemasukan,Penjualan,145000.0,1.0,Cash,
889011D9-116,WRG-003,PRD-003-023,2025-10-11,17:52:51,Pemasukan,Penjualan,50000.0,2.0,Cash,
EEF9FBA8-042,WRG-001,PRD-001-018,2026-04-01,08:55:47,Pemasukan,Penjualan,22000.0,1.0,Cash,
9C4CF18B-4A9,WRG-001,PRD-001-007,2025-10-25,12:49:43,Pemasukan,Penjualan,5000.0,1.0,QRIS,
3EF12799-CC8,WRG-005,PRD-005-008,2026-02-26,05:06:42,Pemasukan,Penjualan,21000.0,3.0,Cash,
CAA61723-141,WRG-003,PRD-003-015,2025-11-18,17:57:43,Pemasukan,Penjualan,15000.0,3.0,QRIS,
C32E863F-F2F,WRG-001,PRD-001-013,2025-12-30,06:16:09,Pemasukan,Penjualan,8000.0,1.0,Cash,
D275BAEE-3E6,WRG-003,PRD-003-007,2026-03-12,15:41:04,Pemasukan,Penjualan,145000.0,1.0,QRIS,
50CABBBA-5A5,WRG-005,PRD-005-002,2025-10-23,07:00:47,Pemasukan,Penjualan,145000.0,1.0,QRIS,
ED8546C0-B7D,WRG-005,PRD-005-012,2026-02-03,15:55:28,Pemasukan,Penjualan,28000.0,1.0,Transfer,
08C6585D-D59,WRG-005,,2025-12-29,07:30:32,Pengeluaran,HPP,1374540.0,,Transfer,Ambil indomie 2 dus ke distributor
73FD3CF2-D76,WRG-004,PRD-004-011,2026-04-19,15:13:21,Pemasukan,Penjualan,36000.0,2.0,QRIS,
81CC3EA2-06A,WRG-005,PRD-005-023,2025-10-18,09:50:07,Pemasukan,Penjualan,3500.0,1.0,Cash,
6C658944-B15,WRG-001,PRD-001-012,2025-11-02,17:15:12,Pemasukan,Penjualan,75000.0,1.0,Cash,
CD138A42-F09,WRG-004,PRD-004-002,2026-01-11,19:00:55,Pemasukan,Penjualan,7000.0,2.0,Transfer,
85BEBACB-D58,WRG-001,PRD-001-011,2025-12-05,15:47:58,Pemasokan,Penjualan,145000.0,1.0,Cash,
D9A01002-592,WRG-001,PRD-001-021,2026-01-13,17:03:15,Pemasukan,Penjualan,95000.0,1.0,Transfer,
923CB9BD-D68,WRG-005,PRD-005-005,2026-02-04,,pemasukan,Penjualan,28000.0,1.0,Cash,
DED6294C-277,WRG-005,PRD-005-004,2025-11-04,15:42:20,Pemasukan,Penjualan,18000.0,1.0,Cash,
D371F209-4B8,WRG-005,PRD-005-011,2026-03-07,06:20:24,Pemasukan,Penjualan,4000.0,1.0,Cash,
F2979EBD-4CA,WRG-001,PRD-001-016,2026-04-05,17:55:48,Pemasukan,Penjualan,2000.0,1.0,Cash,
C8490664-9F1,WRG-005,PRD-005-003,2026-01-05,09:57:41,Pemasukan,Penjualan,8000.0,1.0,QRIS,
7DB83C90-BB6,WRG-002,PRD-002-017,2026-02-12,12:24:42,Pemasukan,Penjualan,34000.0,2.0,QRIS,
AD26CE1E-90F,WRG-003,PRD-003-010,2026-02-27,08:02:51,Pemasukan,Penjualan,14000.0,1.0,Cash,
9D109203-B6B,WRG-001,PRD-001-001,2026-01-28,16:57:31,Pemasukan,Penjualan,8000.0,1.0,Cash,
FEE6C1F7-5C9,WRG-002,PRD-002-025,2026-03-31,06:41:47,Pemasukan,Penjualan,3500.0,1.0,QRIS,
A1E742E4-B47,WRG-005,PRD-005-020,2025-11-04,06:12:04,Pemasukan,Penjualan,6000.0,3.0,Cash,
F43BF540-946,WRG-004,PRD-004-010,2025-10-29,08:35:19,Pemasukan,Penjualan,18000.0,2.0,Cash,
A64D8D7E-87D,WRG-004,PRD-004-006,2026-03-06,19:02:16,Pemasukan,Penjualan,7000.0,2.0,Cash,
E777574A-4E2,WRG-001,PRD-001-014,2026-02-23,07:33:28,Pemasukan,Penjualan,28000.0,1.0,Cash,
5E070062-D17,WRG-005,PRD-005-002,2026-01-31,17:22:17,Pemasukan,Penjualan,435000.0,3.0,Cash,
4B5D1EEA-F3A,WRG-004,PRD-004-012,2026-01-01,07:53:49,Pemasukan,Penjualan,14000.0,1.0,QRIS,
A497AB3F-0FC,WRG-004,PRD-004-014,2025-11-02,13:41:42,Pemasukan,Penjualan,4000.0,2.0,Cash,
DE2BA10A-B17,WRG-004,PRD-004-006,2025-10-02,15:56:02,Pemasukan,Penjualan,3500.0,1.0,QRIS,
18B7766C-1A3,WRG-003,PRD-003-023,2025-11-26,07:07:41,Pemasukan,Penjualan,25000.0,1.0,Cash,
32A86462-D0D,WRG-005,PRD-005-008,2026-02-01,13:04:13,Pemasukan,Penjualan,21000.0,3.0,QRIS,
ABC510FC-A81,WRG-004,PRD-004-016,2026-03-04,17:45:54,Pemasukan,Penjualan,7000.0,1.0,Cash,
54FA299F-B48,WRG-002,PRD-002-006,2026-03-21,08:15:39,Pemasukan,Penjualan,28000.0,1.0,Cash,
AB865DC8-39C,WRG-002,PRD-002-025,2026-02-19,05:51:07,Pemasukan,Penjualan,10500.0,3.0,Cash,
015523A6-041,WRG-005,PRD-005-011,2025-12-02,05:05:39,Pemasukan,Penjualan,12000.0,3.0,Cash,
EE817D12-08F,WRG-002,PRD-002-009,2026-01-04,15:25:04,Pemasukan,Penjualan,435000.0,3.0,Cash,
6AE50337-D72,WRG-002,PRD-002-006,2026-01-23,05:09:17,Pemasukan,Penjualan,28000.0,1.0,Cash,
8186D0B2-840,WRG-002,PRD-002-014,2026-04-08,15:48:41,Pemasukan,Penjualan,28000.0,2.0,Cash,
6016871C-B7F,WRG-002,PRD-002-024,2026-04-07,17:10:25,Pemasukan,Penjualan,7000.0,1.0,QRIS,
1A991B4D-E23,WRG-003,PRD-003-007,2025-11-06,13:01:38,Pemasukan,Penjualan,145000.0,1.0,QRIS,
001AFDE8-C85,WRG-001,PRD-001-006,06-03-2026,16:11:27,Pemasukan,Penjualan,50000.0,2.0,Cash,
0312FCD8-D91,WRG-005,PRD-005-018,2026-01-13,11:51:53,Pemasukan,Penjualan,22000.0,1.0,Cash,
9C18560C-165,WRG-003,PRD-003-015,2026-04-04,07:39:58,Pemasukan,Penjualan,50000.0,10.0,Transfer,
3E25C28A-133,WRG-004,PRD-004-001,2025-10-24,15:32:32,Pemasukan,Penjualan,28000.0,1.0,Cash,
4F2236BE-53C,WRG-005,PRD-005-014,2026-03-27,,Pemasukan,Penjualan,17000.0,1.0,cash,
8B8FB2CD-DAC,WRG-005,PRD-005-018,2026-03-08,12:04:44,Pemasukan,Penjualan,22000.0,1.0,,
19F002C4-45A,WRG-001,PRD-001-006,2025-10-26,16:09:44,Pemasukan,Penjualan,75000.0,3.0,Cash,
CB6CDC0A-19C,WRG-002,PRD-002-019,2025-11-17,13:18:31,Pemasukan,Penjualan,3500.0,1.0,QRIS,
5737813C-532,WRG-003,PRD-003-012,2025-10-10,08:09:03,Pemasukan,Penjualan,12000.0,1.0,QRIS,
E06D32A4-F7D,WRG-004,PRD-004-002,2025-12-19,12:10:49,Pemasukan,Penjualan,7000.0,2.0,QRIS,
2E1C3D7A-425,WRG-005,PRD-005-008,2025-12-31,18:29:46,Pemasukan,Penjualan,14000.0,2.0,Cash,
C941BBD7-D5A,WRG-002,PRD-002-013,2026-03-27,07:49:45,Pemasukan,Penjualan,22000.0,1.0,Trasfer,
A393495D-4DE,WRG-005,PRD-005-014,2025-10-03,09:23:12,Pemasukan,Penjualan,17000.0,1.0,QRIS,
D30D39BF-08D,WRG-004,PRD-004-014,2025-10-02,07:36:01,Pemasukan,Penjualan,2000.0,1.0,Cash,
CC933627-6E1,WRG-004,PRD-004-002,2025-12-01,16:40:13,Pemasukan,Penjualan,3500.0,1.0,Cash,
CE2DEBA4-DFB,WRG-003,PRD-003-021,2026-03-06,05:45:06,Pemasukan,Penjualan,10500.0,3.0,Cash,
F8A1A05D-5B3,WRG-005,PRD-005-023,2026-04-15,16:50:13,Pemasukan,Penjualan,3500.0,1.0,Cash,
54B8C60E-33E,WRG-002,PRD-002-017,2025-10-19,12:26:47,Pemasukan,Penjualan,17000.0,1.0,QRIS,
80060B85-0F7,WRG-005,PRD-005-011,2026-04-17,08:46:50,Pemasukan,Penjualan,12000.0,3.0,QRIS,
2B398B75-872,WRG-004,PRD-004-012,2025-10-29,09:11:28,Pemasukan,Penjualan,70000.0,5.0,Transfer,
75BF0A5E-293,WRG-001,PRD-001-017,2026-02-06,15:16:29,Pemasukan,Penjualan,7000.0,2.0,Cash,
1F9D49F5-5B3,WRG-005,PRD-005-005,2026-03-23,20:41:35,Pemasukan,Penjualan,28000.0,1.0,QRIS,
F4C1995D-6DF,WRG-003,PRD-003-021,2026-01-16,20:46:50,Pemasukan,Penjualan,3500.0,1.0,,
49FE7607-FF6,WRG-002,,2026-01-24,08:55:02,Pengeluaran,Operasional,15333.0,,Cash,Beli struk kasir
FBE61F14-251,WRG-002,PRD-002-018,17-01-2026,16:40:11,Pemasukan,Penjualan,5000.0,1.0,Tunai,
F762C11B-5B6,WRG-003,PRD-003-005,2026-02-14,13:42:40,Pemasukan,Penjualan,18000.0,1.0,Cash,
3E9CDE6D-05C,WRG-001,PRD-001-015,2025-10-20,08:55:43,Pemasukan,Penjualan,22000.0,1.0,Qris,
4C936AE1-905,WRG-002,PRD-002-002,2025-11-19,17:35:16,Pemasukan,Penjualan,25000.0,1.0,Cash,
A6942E5F-3B9,WRG-001,PRD-001-018,2026-01-17,13:35:24,Pemasukan,Penjualan,22000.0,1.0,QRIS,
864B2781-762,WRG-003,PRD-003-013,2026-01-30,16:21:04,Pemasukan,Penjualan,15000.0,1.0,Cash,
8EEB5867-C54,WRG-005,PRD-005-025,2025-10-03,16:18:22,Pemasukan,Penjualan,8000.0,1.0,Cash,
1AAADADC-7F7,WRG-005,PRD-005-006,2026-03-18,13:01:16,Pemasokan,Penjualan,3500.0,1.0,Cash,
42E6FE1E-F10,WRG-005,PRD-005-007,2025-12-01,11:20:09,Pemasukan,Penjualan,22000.0,1.0,Transfer,
377AB695-307,WRG-002,PRD-002-012,2026-04-17,18:10:22,Pemasukan,Penjualan,10500.0,3.0,Cash,
F1C67333-3A9,WRG-004,PRD-004-011,2025-11-08,09:11:24,Pemasukan,Penjualan,18000.0,1.0,Transfer,
15F5B4FD-8AD,WRG-002,PRD-002-028,2026-01-06,17:07:39,Pemasukan,Penjualan,8000.0,1.0,Cash,
85E32B93-8E5,WRG-003,PRD-003-004,2025-10-20,20:37:32,Pemasukan,Penjualan,20000.0,5.0,Cash,
DBECA764-215,WRG-004,PRD-004-006,2026-01-13,17:46:32,Pemasukan,Penjualan,3500.0,1.0,QRIS,
4A6F45BC-49C,WRG-002,PRD-002-019,2026-03-23,06:38:25,Pemasukan,Penjualan,7000.0,2.0,Cash,
1E0450E8-724,WRG-001,PRD-001-015,2025-11-20,09:15:02,Pemasukan,Penjualan,22000.0,1.0,Cash,
58ABC1AC-599,WRG-001,PRD-001-014,2025-10-12,12:09:21,Pemasukan,Penjualan,28000.0,1.0,QRIS,
82C3154A-C6C,WRG-003,PRD-003-017,2026-02-20,12:13:10,Pemasukan,Penjualan,3500.0,1.0,QRIS,
57101CD1-68F,WRG-004,PRD-004-007,2026-01-02,05:02:30,Pemasukan,Penjualan,8000.0,1.0,QRIS,
125331A2-02E,WRG-002,PRD-002-018,2025-12-03,15:31:00,Pemasukan,Penjualan,15000.0,3.0,,
D9AC6323-61E,WRG-005,PRD-005-004,2026-01-10,17:42:24,Pemasukan,Penjualan,18000.0,1.0,Cash,
131B0442-B54,WRG-001,PRD-001-016,2025-12-04,12:47:40,Pemasukan,Penjualan,6000.0,3.0,Cash,
116841AA-375,WRG-001,PRD-001-015,2026-04-13,09:45:53,Pemasukan,Penjualan,44000.0,2.0,Cash,
E3853722-076,WRG-002,PRD-002-021,2025-11-17,16:50:52,Pemasukan,Penjualan,15000.0,1.0,Cash,
2963309C-C7D,WRG-005,PRD-005-027,2025-11-19,17:30:58,Pemasukan,Penjualan,36000.0,3.0,Cash,
A01A883F-C46,WRG-001,PRD-001-009,2026-04-11,08:35:40,Pemasukan,Penjualan,27000.0,3.0,Transfer,
7957BA84-1DF,WRG-004,PRD-004-003,2026-01-10,08:12:11,Pemasukan,Penjualan,25000.0,1.0,Transfer,
428BA846-5E0,WRG-004,PRD-004-007,2025-10-31,16:51:05,Pemasukan,HPP,8000.0,1.0,cash,
ACA9409E-60B,WRG-003,PRD-003-007,2025-12-11,08:27:37,Pemasukan,Penjualan,,1.0,QRIS,
0F838822-BF4,WRG-003,PRD-003-006,2026-03-23,15:37:01,Pemasukan,Penjualan,16000.0,2.0,Cash,
97D79B63-195,WRG-001,PRD-001-015,2026-03-01,17:19:35,Pemasukan,Penjualan,44000.0,2.0,Cash,
8AA94E43-90C,WRG-005,PRD-005-029,2026-01-15,17:53:36,Pemasukan,Penjualan,12000.0,1.0,Transfer,
7816E911-30E,WRG-002,PRD-002-006,2025-10-27,15:29:33,Pemasukan,Penjualan,28000.0,1.0,Cash,
DB0994D4-559,WRG-001,PRD-001-007,2025-11-12,15:37:50,Pemasukan,Penjualan,10000.0,2.0,Cash,
DB7A75F5-373,WRG-005,PRD-005-020,2026-01-16,06:34:52,Pemasukan,Penjualan,4000.0,2.0,QRIS,
25F1D1D4-281,WRG-002,PRD-002-010,2026-03-17,18:53:07,Pemasukan,Penjualan,5000.0,1.0,QRIS,
D7DBEA4D-562,WRG-005,PRD-005-027,2025-12-23,11:40:20,Pemasukan,Penjualan,12000.0,1.0,Cash,
40E1FE68-1A7,WRG-005,PRD-005-026,2025-11-27,17:06:24,Pemasukan,Penjualan,8000.0,1.0,QRIS,
5054704C-869,WRG-002,PRD-002-009,2025-10-22,12:08:37,Pemasukan,Penjualan,145000.0,1.0,Cash,
24A5524C-EE6,WRG-004,PRD-004-012,2025-12-10,20:55:50,PEMASUKAN,Penjualan,70000.0,5.0,Cash,
519DDA71-81E,WRG-001,PRD-001-018,2026-04-07,06:40:22,Pemasukan,Penjualan,22000.0,1.0,Cash,
337EA861-FCC,WRG-004,PRD-004-002,2025-10-25,15:26:22,Pemasokan,Penjualan,7000.0,2.0,Cash,
9B944A0C-9E5,WRG-004,PRD-004-008,2026-03-07,08:51:47,Pemasukan,Penjualan,145000.0,1.0,Cash,
1F4181E7-892,WRG-003,PRD-003-014,2025-10-10,18:13:43,Pemasukan,Penjualan,10000.0,1.0,QRIS,
539FC59A-15F,WRG-004,,2026-01-31,13:18:59,Pengeluaran,HPP,1432441.0,,Cash,Restok minuman botol
02B80324-F75,WRG-001,,2025-11-15,14:24:40,Pengeluaran,HPP,306349.0,,QRIS,Restok gula & tepung
8FD3763B-A15,WRG-002,PRD-002-024,2026-03-20,17:44:58,Pemasukan,Penjualan,70000.0,10.0,Cash,
0B748837-F30,WRG-004,PRD-004-007,2026-03-02,16:20:28,Pemasukan,Penjualan,16000.0,2.0,Transfer,
BC4AC63C-B91,WRG-002,PRD-002-023,2025-12-12,18:04:25,Pemasukan,Penjualan,44000.0,2.0,Cash,
CA54BA38-648,WRG-005,PRD-005-014,2026-02-12,08:29:23,Pemasukan,Penjualan,17000.0,1.0,Cash,
6EC251D0-4E2,WRG-001,PRD-001-013,2026-04-02,09:31:18,Pemasukan,Penjualan,8000.0,1.0,Transfer,
9E4662CF-6CF,WRG-005,PRD-005-026,2025-10-26,15:34:25,Pemasukan,Penjualan,8000.0,1.0,QRIS,
CA8F85CA-A2A,WRG-003,PRD-003-017,2026-04-04,13:40:19,Pemasukan,Penjualan,7000.0,2.0,cash ,
3676831C-6E8,WRG-003,PRD-003-016,2025-11-02,15:21:47,Pemasukan,Penjualan,190000.0,2.0,Cash,
DA0A5C98-C45,WRG-002,PRD-002-016,2026-03-04,11:15:44,Pemasukan,Penjualan,20000.0,2.0,Cash,
4085C00E-7DC,WRG-002,PRD-002-012,2025-10-01,17:14:01,Pemasukan,Penjualan,17500.0,5.0,QRIS,
C6BB4334-2CB,WRG-003,PRD-003-014,2025-12-20,,Pemasukan,Penjualan,30000.0,3.0,Transfer,
1DB25190-922,WRG-002,PRD-002-007,2026-02-24,17:01:35,PEMASUKAN,Penjualan,2000.0,2.0,Cash,
6CFCB463-CF8,WRG-002,PRD-002-014,2026-02-06,17:24:58,Pemasukan,Penjualan,28000.0,2.0,Transfer,
ED5DDD7B-E58,WRG-003,,2025-12-11,07:04:24,Pengeluaran,HPP,745972.0,,Cash,
EC8C5331-8CF,WRG-001,PRD-001-012,2026-04-17,09:05:45,Pemasukan,Penjualan,150000.0,2.0,QRIS,
ADC7CDE2-E68,WRG-004,PRD-004-017,2026/02/02,17:07:17,Pemasukan,Penjualan,7000.0,2.0,Cash,
5CD45686-5FE,WRG-001,PRD-001-009,2026-01-08,06:03:19,Pemasukan,Penjualan,9000.0,1.0,Transfer,
D24C2CA3-248,WRG-002,PRD-002-001,2026-04-15,09:40:09,Pemasukan,Penjualan,10000.0,5.0,QRIS,
AC600395-1B1,WRG-003,PRD-003-007,2026-01-24,05:57:29,Pemasukan,Penjualan,290000.0,2.0,QRIS,
5CB6CC9E-264,WRG-003,PRD-003-018,2026-04-09,11:14:42,Pemasukan,Penjualan,1000.0,1.0,Cash,
9BA7280C-171,WRG-004,PRD-004-015,2026-04-16,08:26:39,Pemasukan,Penjualan,17000.0,1.0,Cash,
84652BF9-FD1,WRG-001,PRD-001-010,2026-03-15,06:15:42,Pemasukan,Penjualan,60000.0,5.0,cash,
3B178CE6-9E9,WRG-002,PRD-002-026,2026-02-01,06:43:39,Pemasukan,Penjualan,8000.0,2.0,QRIS,
CAB86630-939,WRG-003,PRD-003-010,2025-11-25,08:55:03,Pemasukan,Penjualan,14000.0,1.0,Cash,
DEE8E478-59D,WRG-003,PRD-003-004,2026-01-10,12:13:07,Pemasukan,Penjualan,4000.0,1.0,QRIS,
3DA96EC0-7AC,WRG-005,PRD-005-024,2025-10-26,09:28:18,Pemasukan,Penjualan,7000.0,2.0,QRIS,
96EEBF43-205,WRG-002,PRD-002-017,2026-04-03,20:00:03,Pemasukan,Penjualan,17000.0,1.0,QRIS,
BDB7E684-499,WRG-002,PRD-002-014,2026-03-14,13:44:36,Pemasukan,Penjualan,14000.0,1.0,Cash,
2F09C54C-D57,WRG-002,PRD-002-002,2025-12-17,17:31:08,Pemasukan,Penjualan,75000.0,3.0,Cash,
1094F0D4-953,WRG-001,PRD-001-011,2025-12-10,19:11:45,Pemasukan,Penjualan,145000.0,1.0,Cash,
5B31BACC-8DE,WRG-004,PRD-004-013,2026-01-31,06:35:23,Pemasukan,Penjualan,,3.0,Cash,
36BFD2C8-D53,WRG-005,PRD-005-028,2025-10-14,15:00:55,Pemasukan,Penjualan,27000.0,3.0,Cash,
8133FEE5-B25,WRG-005,PRD-005-003,2026-01-07,07:11:52,Pemasukan,Penjualan,8000.0,1.0,QRIS,
411959D7-01E,WRG-003,PRD-003-016,2026-01-27,15:38:04,Pemasokan,Penjualan,190000.0,2.0,Cash,
020EC0A0-F9F,WRG-003,PRD-003-021,2026-04-16,09:09:58,Pemasukan,Penjualan,7000.0,2.0,Qris,
048A82D8-2A2,WRG-001,PRD-001-018,2025-12-23,05:23:51,Pemasukan,Penjualan,22000.0,1.0,Transfer,
21C38625-FF1,WRG-003,PRD-003-015,2026-02-08,05:52:59,Pemasukan,Penjualan,5000.0,1.0,Cash,
F4623D59-A35,WRG-005,PRD-005-009,2026-02-12,06:33:25,Pemasukan,Penjualan,25000.0,1.0,QRIS,
398E8B2D-AC6,WRG-003,,2026-01-25,06:21:09,Pengeluaran,HPP,1414474.0,,Cash,Restok rokok ke agen
595EAD9C-A2F,WRG-005,PRD-005-027,2026-03-08,09:43:48,Pemasukan,Penjualan,24000.0,2.0,Cash,
D3281F1C-272,WRG-003,PRD-003-010,2025-10-31,12:16:13,Pemasukan,Penjualan,14000.0,1.0,QRIS,
06D54DEA-FF0,WRG-002,PRD-002-008,2025-10-07,05:05:00,Pemasukan,Penjualan,54000.0,3.0,Cash,
C4947946-B54,WRG-003,PRD-003-015,2025-10-11,11:51:16,Pemasukan,Penjualan,10000.0,2.0,QRIS,
14DCDAC1-AD1,WRG-005,PRD-005-026,2026-02-05,11:21:39,Pemasukan,Penjualan,8000.0,1.0,QRIS,
7353FE46-114,WRG-001,PRD-001-014,2025-11-18,06:55:27,Pemasukan,Penjualan,28000.0,1.0,QRIS,
86ABEA9E-D22,WRG-005,PRD-005-006,2025-12-06,07:29:56,Pemasukan,Penjualan,3500.0,1.0,Cash,
C45B62D6-9DD,WRG-002,PRD-002-010,2026-04-05,06:30:05,Pemasukan,Penjualan,5000.0,1.0,Cash,
7CDE86B4-CF5,WRG-002,PRD-002-026,2026-02-22,16:10:54,Pemasukan,Penjualan,40000.0,10.0,Cash,
1C87E5CD-4CA,WRG-002,PRD-002-013,2026-03-07,13:08:02,Pemasukan,Penjualan,44000.0,2.0,Cash,
093A1B1F-1BC,WRG-001,PRD-001-006,2026-04-12,13:11:47,Pemasukan,Penjualan,25000.0,1.0,QRIS,
48C86400-82E,WRG-005,PRD-005-021,2025-10-09,13:28:16,Pemasukan,Penjualan,102000.0,3.0,Cash,
E24C874A-1F4,WRG-001,PRD-001-009,2025-10-22,11:08:16,Pemasukan,Penjualan,9000.0,1.0,Cash,
6A8C69ED-0EE,WRG-004,PRD-004-010,2025-11-04,08:56:18,Pemasukan,Penjualan,9000.0,1.0,Transfer,
152858F6-C5C,WRG-002,,2026-01-19,06:15:01,Pengeluaran,HPP,1324076.0,,Cash,Restok minuman botol
5F0FEA79-5C6,WRG-005,PRD-005-026,2025-11-13,05:02:02,Pemasukan,Penjualan,8000.0,1.0,QRIS,
502A98FD-AD2,WRG-005,PRD-005-026,2026-03-08,12:19:48,Pemasukan,Penjualan,8000.0,1.0,QRIS,
BE63C655-E8B,WRG-005,PRD-005-006,2026-02-21,17:02:44,Pemasukan,Penjualan,7000.0,2.0,Transfer,
4C41F099-855,WRG-001,PRD-001-006,2025-12-28,09:22:22,Pemasukan,Penjualan,25000.0,1.0,QRIS,
3E3C7595-358,WRG-003,PRD-003-013,2026-03-06,08:24:17,Pemasukan,Penjualan,30000.0,2.0,QRIS,
A1D6D316-E2E,WRG-002,PRD-002-021,2026-02-14,09:56:15,Pemasukan,Penjualan,15000.0,1.0,Cash,
FB88EF26-FC9,WRG-001,PRD-001-002,2025-12-21,08:38:03,Pemasukan,Penjualan,17000.0,1.0,Cash,
BD3DE81B-9C8,WRG-002,PRD-002-016,2026-02-08,09:44:28,Pemasukan,Penjualan,50000.0,5.0,Transfer,
7CEC572A-467,WRG-003,PRD-003-003,2026-03-23,15:24:27,Pemasukan,Penjualan,14000.0,2.0,Cash,
7AEDC613-C7E,WRG-004,PRD-004-006,2025-10-20,16:36:07,Pemasukan,Penjualan,7000.0,2.0,QRIS,
B745E5C8-0BF,WRG-005,PRD-005-003,2025-12-17,08:43:47,Pemasukan,Penjualan,8000.0,1.0,Cash,
51AC7188-A37,WRG-002,PRD-002-027,2026-03-31,17:17:27,Pemasukan,Penjualan,225000.0,3.0,Cash,
69703748-4C1,WRG-003,PRD-003-021,2026-03-18,16:58:40,Pemasukan,Penjualan,10500.0,3.0,QRIS,
80350233-EA3,WRG-005,PRD-005-013,2026-01-05,11:56:39,Pemasukan,Penjualan,10000.0,2.0,QRIS,
B7CEC578-FFA,WRG-003,PRD-003-015,2025-10-15,05:17:48,Pemasukan,Penjualan,15000.0,3.0,Transfer,
9DDD0110-089,WRG-002,PRD-002-021,2026-02-07,07:32:55,Pemasukan,Penjualan,15000.0,1.0,Transfer,
E531A4CF-310,WRG-002,PRD-002-004,2026-03-25,11:50:06,Pemasukan,Penjualan,3500.0,1.0,QRIS,
CBA3726A-231,WRG-003,PRD-003-016,2025-11-01,07:18:25,Pemasukan,Penjualan,475000.0,5.0,QRIS,
9669038B-E49,WRG-005,PRD-005-027,2026-02-06,11:17:34,Pemasukan,Penjualan,24000.0,2.0,Cash,
41199E3B-515,WRG-001,PRD-001-011,2025-12-21,15:20:21,Pemasukan,Penjualan,145000.0,1.0,Transfer,
90594195-AA1,WRG-002,PRD-002-026,2026-04-05,11:50:09,Pemasukan,Penjualan,4000.0,1.0,Transfer,
00AC69B2-319,WRG-002,PRD-002-007,2026-02-28,20:02:42,Pemasukan,Penjualan,1000.0,1.0,QRIS,
E6DFA161-654,WRG-002,PRD-002-002,2026-03-15,09:17:33,Pemasukan,Penjualan,25000.0,1.0,Cash,
39FF5DE7-1A7,WRG-002,PRD-002-019,2026-04-03,15:07:40,Pemasukan,Penjualan,10500.0,3.0,Transfer,
